Freq	Int 	Phase
9.17913e+14	1.99448e-18	-0.0354424
9.18401e+14	3.93028e-17	0.187573
9.18889e+14	1.82639e-17	2.55097
9.19378e+14	3.96883e-17	2.56395
9.19866e+14	2.06674e-17	0.796476
9.20354e+14	1.30284e-17	0.0362186
9.20843e+14	2.40761e-17	3.07747
9.21331e+14	4.14401e-17	2.57781
9.21819e+14	9.23924e-18	0.662028
9.22307e+14	2.47399e-17	0.503589
9.22796e+14	7.70917e-17	2.38901
9.23284e+14	1.02121e-17	2.52519
9.23772e+14	1.20768e-17	0.429599
9.24261e+14	3.25256e-17	-0.229441
9.24749e+14	2.55441e-17	2.89814
9.25237e+14	5.83185e-18	-2.58436
9.25725e+14	1.59653e-17	-1.17908
9.26214e+14	7.57592e-18	-2.1766
9.26702e+14	4.38162e-17	2.47083
9.2719e+14	2.2515e-17	3.08231
9.27679e+14	2.93742e-17	-2.8861
9.28167e+14	2.38967e-17	-2.03079
9.28655e+14	4.84699e-17	-2.80481
9.29143e+14	2.00936e-17	2.077
9.29632e+14	3.7648e-19	-1.95545
9.3012e+14	7.49878e-18	1.01713
9.30608e+14	4.35934e-17	2.0552
9.31096e+14	4.83056e-18	1.8465
9.31585e+14	6.19009e-18	0.690659
9.32073e+14	2.52433e-17	-1.17118
9.32561e+14	6.35945e-17	-2.98726
9.3305e+14	1.15074e-17	1.83421
9.33538e+14	2.11215e-17	-2.88161
9.34026e+14	4.73865e-17	-2.01905
9.34514e+14	1.24118e-17	1.82779
9.35003e+14	6.03927e-17	-2.85869
9.35491e+14	2.10309e-17	3.03476
9.35979e+14	6.41475e-17	-2.2447
9.36468e+14	5.5525e-17	2.63482
9.36956e+14	2.3717e-17	2.38278
9.37444e+14	3.22127e-17	-2.39019
9.37932e+14	6.18201e-18	-2.38837
9.38421e+14	6.44676e-17	2.54066
9.38909e+14	1.19523e-17	2.57512
9.39397e+14	4.464e-17	2.94011
9.39886e+14	3.96306e-17	-2.10694
9.40374e+14	6.07374e-18	3.07647
9.40862e+14	3.57249e-19	0.880346
9.4135e+14	4.01835e-17	-3.0413
9.41839e+14	5.4806e-17	2.96552
9.42327e+14	1.13787e-17	3.08819
9.42815e+14	2.18309e-17	2.58087
9.43304e+14	7.86715e-17	2.74715
9.43792e+14	3.61642e-17	-2.96264
9.4428e+14	1.37889e-17	2.52336
9.44768e+14	1.71981e-18	2.95183
9.45257e+14	3.63089e-17	-2.79491
9.45745e+14	8.5749e-18	2.15295
9.46233e+14	4.25058e-18	0.910825
9.46721e+14	3.27826e-17	1.84998
9.4721e+14	9.42346e-18	1.18504
9.47698e+14	2.11861e-17	-2.03922
9.48186e+14	3.83772e-17	-2.71949
9.48675e+14	2.31335e-18	2.51539
9.49163e+14	2.24312e-17	1.97658
9.49651e+14	1.09046e-17	2.91367
9.50139e+14	1.46058e-17	2.34323
9.50628e+14	4.59257e-17	2.16106
9.51116e+14	1.02798e-17	1.99988
9.51604e+14	1.23957e-17	2.99588
9.52093e+14	3.49107e-17	2.76341
9.52581e+14	3.15117e-17	2.73222
9.53069e+14	1.52278e-17	-2.82317
9.53557e+14	1.05784e-17	-2.97456
9.54046e+14	2.959e-17	2.85701
9.54534e+14	1.964e-17	2.62796
9.55022e+14	1.92515e-17	2.83284
9.55511e+14	2.2171e-17	-2.48157
9.55999e+14	4.67805e-17	-3.0316
9.56487e+14	6.2927e-18	3.10595
9.56975e+14	2.36365e-17	2.62142
9.57464e+14	3.91342e-17	2.34783
9.57952e+14	7.67392e-18	2.86625
9.5844e+14	6.69799e-17	2.35969
9.58929e+14	3.65902e-17	1.70828
9.59417e+14	4.95897e-18	-2.68419
9.59905e+14	1.65577e-17	2.82127
9.60393e+14	2.82086e-17	-2.78554
9.60882e+14	7.96554e-18	3.09877
9.6137e+14	1.19496e-18	2.80506
9.61858e+14	2.28648e-18	0.826583
9.62346e+14	1.68319e-17	2.15053
9.62835e+14	2.97323e-17	0.503008
9.63323e+14	6.57523e-17	-3.10353
9.63811e+14	1.12246e-16	2.74084
9.643e+14	2.54416e-17	-2.98118
9.64788e+14	1.18859e-17	1.87778
9.65276e+14	2.247e-17	2.59137
9.65764e+14	1.02559e-17	2.17064
9.66253e+14	1.03398e-17	1.69697
9.66741e+14	1.54041e-17	1.69473
9.67229e+14	5.27563e-17	2.74598
9.67718e+14	7.0765e-17	3.08865
9.68206e+14	6.14518e-17	2.33789
9.68694e+14	1.8597e-17	-2.6994
9.69182e+14	5.62349e-18	-3.13802
9.69671e+14	1.65122e-17	2.37273
9.70159e+14	2.33687e-17	2.50539
9.70647e+14	9.56645e-18	2.6715
9.71136e+14	2.69693e-17	-3.05182
9.71624e+14	8.19291e-18	2.85111
9.72112e+14	4.98302e-18	-2.94781
9.726e+14	1.20905e-17	1.53421
9.73089e+14	3.09743e-17	2.15284
9.73577e+14	1.18733e-17	-3.13194
9.74065e+14	3.53732e-17	2.00852
9.74554e+14	9.7499e-18	1.51958
9.75042e+14	4.32618e-17	2.18957
9.7553e+14	2.07449e-17	2.9033
9.76018e+14	4.25301e-18	1.58492
9.76507e+14	1.63141e-17	-2.5791
9.76995e+14	1.18425e-17	-1.99985
9.77483e+14	2.09419e-19	-1.74779
9.77971e+14	1.12695e-17	2.15671
9.7846e+14	4.67207e-19	-2.61439
9.78948e+14	7.31501e-19	-2.48723
9.79436e+14	7.12329e-18	3.06675
9.79925e+14	1.31451e-17	-2.90401
9.80413e+14	1.26628e-17	-0.244202
9.80901e+14	3.3433e-19	-1.07544
9.81389e+14	4.55405e-18	-1.21055
9.81878e+14	2.50756e-19	0.766871
9.82366e+14	7.5404e-18	-1.53167
9.82854e+14	5.85013e-18	1.03485
9.83343e+14	4.43188e-18	-2.74766
9.83831e+14	2.86619e-19	0.306984
9.84319e+14	8.34298e-18	-0.430827
9.84807e+14	4.419e-17	-0.208567
9.85296e+14	2.2511e-18	-0.431461
9.85784e+14	9.88657e-18	-1.07949
9.86272e+14	1.03998e-17	-1.58896
9.86761e+14	5.69808e-18	-0.49076
9.87249e+14	1.10207e-17	-1.10139
9.87737e+14	8.47017e-18	-0.784785
9.88225e+14	1.81977e-17	0.0602389
9.88714e+14	5.15854e-17	-0.398145
9.89202e+14	5.53162e-17	-0.212408
9.8969e+14	1.52382e-17	-1.13717
9.90179e+14	3.23648e-17	-0.664851
9.90667e+14	4.19282e-18	0.0758205
9.91155e+14	6.16997e-17	-0.87842
9.91643e+14	8.06257e-17	-0.0676473
9.92132e+14	2.8315e-17	-0.0787761
9.9262e+14	1.88841e-16	-0.686113
9.93108e+14	2.03491e-16	-0.686441
9.93596e+14	7.90437e-17	-0.354441
9.94085e+14	7.13578e-17	-1.21029
9.94573e+14	1.92912e-16	-0.92086
9.95061e+14	5.37542e-17	-0.732361
9.9555e+14	8.75323e-17	-0.243272
9.96038e+14	4.05244e-17	0.0479567
9.96526e+14	1.24286e-16	-0.0918999
9.97014e+14	1.26584e-16	-0.71367
9.97503e+14	3.67747e-16	-0.258946
9.97991e+14	1.614e-16	-0.696235
9.98479e+14	1.15162e-16	-0.823648
9.98968e+14	1.14196e-16	-1.08087
9.99456e+14	1.00498e-16	-0.0443165
9.99944e+14	8.38778e-18	0.733673
1.00043e+15	4.08007e-17	-0.0607549
1.00092e+15	1.9538e-18	-1.71212
1.00141e+15	1.95535e-17	1.03928
1.0019e+15	1.8572e-18	0.354275
1.00239e+15	1.60169e-18	0.525815
1.00287e+15	3.09847e-17	-0.195705
1.00336e+15	5.22185e-18	0.696426
1.00385e+15	2.22835e-17	-0.953564
1.00434e+15	1.42242e-17	0.12964
1.00483e+15	2.57115e-18	1.55679
1.00532e+15	5.61072e-19	-0.403965
1.0058e+15	3.711e-17	-0.29963
1.00629e+15	1.72711e-17	-0.890205
1.00678e+15	1.44035e-17	-0.960404
1.00727e+15	2.73438e-17	0.02164
1.00776e+15	2.53821e-18	0.138531
1.00824e+15	2.79634e-19	-2.29668
1.00873e+15	3.46719e-17	-1.47311
1.00922e+15	1.17552e-17	-0.0516623
1.00971e+15	7.68793e-18	2.94594
1.0102e+15	8.18801e-18	-1.32303
1.01069e+15	5.17178e-18	-0.537567
1.01117e+15	1.22083e-18	1.33134
1.01166e+15	9.82582e-20	1.90135
1.01215e+15	8.71488e-18	-1.91228
1.01264e+15	1.03252e-17	-1.1536
1.01313e+15	5.95725e-17	-1.31663
1.01362e+15	1.12466e-18	-1.55846
1.0141e+15	3.40812e-18	-1.19908
1.01459e+15	2.80224e-18	-1.53025
1.01508e+15	8.37801e-18	1.66382
1.01557e+15	3.53017e-19	-0.949317
1.01606e+15	2.04843e-17	-0.73174
1.01655e+15	1.5411e-17	-0.639775
1.01703e+15	1.29336e-17	-0.0994613
1.01752e+15	5.84421e-18	-1.54903
1.01801e+15	1.40136e-17	-2.01698
1.0185e+15	2.74391e-17	-1.1973
1.01899e+15	1.63665e-17	-0.944738
1.01948e+15	9.00393e-18	-1.19004
1.01996e+15	3.99718e-17	-1.1161
1.02045e+15	1.11825e-17	-1.14043
1.02094e+15	8.17763e-17	-1.22412
1.02143e+15	1.99039e-17	-1.18227
1.02192e+15	6.24051e-17	-1.25277
1.02241e+15	2.68936e-17	-1.50065
1.02289e+15	3.52343e-17	-0.922966
1.02338e+15	1.49264e-18	-2.67555
1.02387e+15	8.0639e-17	-2.01853
1.02436e+15	6.63076e-18	-0.651064
1.02485e+15	1.69121e-17	-0.518791
1.02533e+15	3.8635e-17	-1.25291
1.02582e+15	1.7511e-17	-1.83065
1.02631e+15	1.74825e-17	-1.46884
1.0268e+15	9.51842e-18	-1.45656
1.02729e+15	2.28333e-17	-1.56508
1.02778e+15	4.87955e-17	-1.33405
1.02826e+15	1.87023e-17	-0.0617197
1.02875e+15	3.10655e-17	-1.83732
1.02924e+15	3.23081e-17	-1.77639
1.02973e+15	5.12537e-17	-0.792693
1.03022e+15	9.75011e-18	-1.66138
1.03071e+15	3.19793e-17	-1.86366
1.03119e+15	6.38242e-18	-2.19584
1.03168e+15	1.96383e-17	-2.19607
1.03217e+15	2.32977e-17	-0.46107
1.03266e+15	3.83199e-18	-2.24169
1.03315e+15	3.10404e-17	-1.6188
1.03364e+15	1.14993e-17	-2.20047
1.03412e+15	8.20425e-18	-2.71588
1.03461e+15	6.81141e-19	-2.20737
1.0351e+15	1.04519e-17	-2.74678
1.03559e+15	7.77486e-18	-2.0894
1.03608e+15	3.12716e-19	-0.131499
1.03657e+15	2.61144e-17	-1.62734
1.03705e+15	1.11011e-17	-1.97328
1.03754e+15	2.31934e-17	-0.724795
1.03803e+15	5.27472e-18	-1.48832
1.03852e+15	2.01315e-17	-2.14757
1.03901e+15	2.23217e-18	-1.34981
1.03949e+15	2.89809e-17	-2.66483
1.03998e+15	6.61433e-18	-0.556366
1.04047e+15	5.09238e-20	0.561563
1.04096e+15	1.64855e-17	-1.61161
1.04145e+15	5.3883e-18	2.54897
1.04194e+15	1.06415e-18	-1.58958
1.04242e+15	8.61611e-18	2.14131
1.04291e+15	4.17454e-18	-0.0490331
1.0434e+15	7.69215e-18	-2.98845
1.04389e+15	5.23691e-18	-0.0226112
1.04438e+15	8.28043e-18	-2.86997
1.04487e+15	6.37082e-18	-2.71127
1.04535e+15	3.60421e-18	1.55902
1.04584e+15	8.05613e-18	-1.73981
1.04633e+15	8.18321e-18	-2.10588
1.04682e+15	9.5569e-18	-2.02363
1.04731e+15	1.01962e-17	2.76796
1.0478e+15	1.50851e-17	-0.732547
1.04828e+15	2.2788e-18	-2.54575
1.04877e+15	3.85079e-18	-1.94472
1.04926e+15	5.94332e-18	0.159981
1.04975e+15	9.65723e-19	2.91256
1.05024e+15	5.54901e-18	0.488123
1.05073e+15	8.13765e-18	-1.41994
1.05121e+15	1.52505e-17	1.92484
1.0517e+15	2.46552e-18	-2.98161
1.05219e+15	3.38168e-18	-1.34548
1.05268e+15	8.39682e-18	-1.19031
1.05317e+15	3.9165e-19	0.162081
1.05366e+15	2.75346e-18	-2.13759
1.05414e+15	1.60855e-17	-1.37654
1.05463e+15	3.33721e-18	-2.62826
1.05512e+15	4.76267e-17	3.01015
1.05561e+15	4.18075e-17	-1.87419
1.0561e+15	7.94771e-18	-1.14372
1.05658e+15	1.75331e-17	-2.30262
1.05707e+15	7.69239e-18	1.61077
1.05756e+15	5.41807e-18	1.64502
1.05805e+15	1.21892e-17	-1.91716
1.05854e+15	1.46357e-17	-2.58786
1.05903e+15	1.74512e-17	2.7354
1.05951e+15	2.63804e-17	-0.965346
1.06e+15	8.76563e-18	-1.10017
1.06049e+15	4.17431e-17	-1.4767
1.06098e+15	4.82343e-17	-3.02642
1.06147e+15	1.02134e-17	3.10483
1.06196e+15	4.67083e-18	-1.25372
1.06244e+15	2.5427e-18	-1.43198
1.06293e+15	3.44777e-18	2.47119
1.06342e+15	1.08545e-18	-1.74315
1.06391e+15	5.56059e-19	2.74498
1.0644e+15	9.30717e-18	1.56057
1.06489e+15	4.71e-17	1.23815
1.06537e+15	7.9971e-19	1.89324
1.06586e+15	1.53162e-17	1.50365
1.06635e+15	2.00907e-17	-2.27893
1.06684e+15	2.66788e-17	1.7341
1.06733e+15	3.52557e-18	2.88133
1.06782e+15	2.41446e-17	2.30492
1.0683e+15	1.77306e-17	-0.481739
1.06879e+15	1.65955e-17	0.967032
1.06928e+15	1.87984e-18	-2.6638
1.06977e+15	1.68915e-17	2.82646
1.07026e+15	1.90423e-17	2.87193
1.07074e+15	2.33262e-18	1.45075
1.07123e+15	3.16145e-18	2.47844
1.07172e+15	2.91443e-18	1.31456
1.07221e+15	2.06156e-17	3.06688
1.0727e+15	8.07649e-19	1.86935
1.07319e+15	5.53581e-18	2.06354
1.07367e+15	4.25448e-17	1.83892
1.07416e+15	1.56687e-17	-2.45363
1.07465e+15	9.33505e-18	-0.184899
1.07514e+15	1.69789e-19	-1.64734
1.07563e+15	9.38628e-18	-2.63083
1.07612e+15	2.18471e-18	1.5006
1.0766e+15	3.22657e-17	2.46174
1.07709e+15	1.00981e-17	1.7803
1.07758e+15	4.89155e-18	1.95064
1.07807e+15	1.13354e-17	-0.84567
1.07856e+15	4.41549e-18	-1.52429
1.07905e+15	1.34275e-17	-1.7018
1.07953e+15	8.70435e-18	-1.55488
1.08002e+15	1.36146e-17	-2.74958
1.08051e+15	4.05784e-18	1.46152
1.081e+15	1.20482e-17	-1.26738
1.08149e+15	1.3973e-17	1.2669
1.08198e+15	3.43603e-17	-1.31952
1.08246e+15	1.14683e-17	0.0453705
1.08295e+15	1.97253e-18	-1.08912
1.08344e+15	3.07241e-18	0.202497
1.08393e+15	2.21232e-17	-1.62637
1.08442e+15	5.65698e-18	0.3341
1.08491e+15	5.31617e-18	-2.24411
1.08539e+15	3.14968e-18	0.64986
1.08588e+15	1.92268e-18	-1.13385
1.08637e+15	1.18808e-17	1.97299
1.08686e+15	8.6246e-18	-1.07245
1.08735e+15	7.15062e-19	-1.03969
1.08783e+15	1.1025e-17	0.0856398
1.08832e+15	9.43712e-18	0.522008
1.08881e+15	1.08473e-17	-1.33562
1.0893e+15	8.72962e-17	0.545044
1.08979e+15	1.56594e-17	-1.33765
1.09028e+15	4.40996e-18	1.40709
1.09076e+15	2.0023e-17	-2.20569
1.09125e+15	1.47011e-17	-0.545703
1.09174e+15	4.94349e-17	0.120745
1.09223e+15	2.25101e-17	0.432375
1.09272e+15	4.89158e-18	-1.02355
1.09321e+15	3.84982e-17	-0.0808232
1.09369e+15	1.21242e-17	0.420216
1.09418e+15	3.72671e-17	0.570578
1.09467e+15	1.63151e-18	-0.0786355
1.09516e+15	8.49162e-18	0.745538
1.09565e+15	2.03361e-18	0.737424
1.09614e+15	6.64077e-17	0.484848
1.09662e+15	6.76434e-17	-1.45118
1.09711e+15	4.96018e-17	0.118131
1.0976e+15	3.94483e-18	-2.01758
1.09809e+15	6.1405e-17	0.18719
1.09858e+15	4.16397e-19	-2.52184
1.09907e+15	1.44727e-17	0.395701
1.09955e+15	3.05057e-17	-0.826265
1.10004e+15	7.05986e-17	-0.0415694
1.10053e+15	1.94701e-17	-2.09262
1.10102e+15	5.42755e-17	-0.680529
1.10151e+15	1.18559e-17	0.342875
1.10199e+15	2.91656e-17	-0.255507
1.10248e+15	2.76935e-18	-1.91592
1.10297e+15	3.07825e-18	0.0246068
1.10346e+15	6.29897e-18	0.37432
1.10395e+15	9.86636e-17	0.132463
1.10444e+15	1.51931e-17	-2.16406
1.10492e+15	5.32112e-17	-0.443302
1.10541e+15	1.23012e-17	1.11174
1.1059e+15	3.55516e-17	-0.055603
1.10639e+15	6.8965e-18	2.4706
1.10688e+15	3.35529e-17	0.263197
1.10737e+15	9.14116e-18	-0.210847
1.10785e+15	5.57334e-17	-0.566618
1.10834e+15	7.55439e-18	2.5716
1.10883e+15	3.73424e-17	-0.572217
1.10932e+15	3.62045e-17	-2.8205
1.10981e+15	8.25834e-17	-1.35308
1.1103e+15	4.35363e-17	-2.13624
1.11078e+15	4.18573e-17	-2.02431
1.11127e+15	3.14242e-17	-2.27783
1.11176e+15	8.81246e-17	-1.03351
1.11225e+15	1.68486e-16	-2.64486
1.11274e+15	9.7666e-17	-2.31948
1.11323e+15	1.54982e-16	-3.0598
1.11371e+15	1.51862e-17	-2.80415
1.1142e+15	6.65963e-17	-2.90529
1.11469e+15	4.15549e-18	-1.95273
1.11518e+15	2.1023e-16	-2.77657
1.11567e+15	1.17673e-16	-1.91262
1.11616e+15	1.79228e-16	2.90957
1.11664e+15	5.82428e-17	-2.81217
1.11713e+15	1.59572e-17	-3.12723
1.11762e+15	1.33172e-16	-2.12044
1.11811e+15	2.02311e-16	2.84205
1.1186e+15	2.15721e-16	-2.85694
1.11908e+15	2.8902e-16	2.84262
1.11957e+15	5.7221e-18	-2.92654
1.12006e+15	1.68174e-16	-2.72979
1.12055e+15	7.85701e-17	-2.8878
1.12104e+15	9.6296e-17	-3.07638
1.12153e+15	1.5617e-16	-2.34866
1.12201e+15	7.76583e-17	-3.07293
1.1225e+15	1.05464e-16	2.2715
1.12299e+15	3.07818e-16	-2.84266
1.12348e+15	7.76153e-17	-2.81167
1.12397e+15	1.94351e-16	-3.04154
1.12446e+15	3.19834e-16	2.79378
1.12494e+15	8.19276e-18	2.29208
1.12543e+15	1.14369e-17	-0.3309
1.12592e+15	6.4408e-17	2.51365
1.12641e+15	1.65728e-17	-1.18162
1.1269e+15	1.73318e-17	-1.24496
1.12739e+15	1.80699e-17	-0.66929
1.12787e+15	1.79635e-16	2.02428
1.12836e+15	1.1752e-18	0.392207
1.12885e+15	1.17004e-16	2.80488
1.12934e+15	3.00512e-18	2.28991
1.12983e+15	1.09092e-17	-0.955407
1.13032e+15	2.08669e-17	0.69353
1.1308e+15	4.62024e-18	-0.398797
1.13129e+15	5.35285e-17	-0.183138
1.13178e+15	1.73531e-17	1.06252
1.13227e+15	1.48216e-16	2.77163
1.13276e+15	1.01029e-17	2.77865
1.13324e+15	4.35794e-18	-2.59291
1.13373e+15	3.22087e-17	2.43773
1.13422e+15	3.75899e-18	0.285205
1.13471e+15	1.98109e-18	-2.87963
1.1352e+15	9.63718e-19	-2.41992
1.13569e+15	4.11404e-18	2.21918
1.13617e+15	9.34441e-18	-2.03005
1.13666e+15	2.21116e-19	0.213408
1.13715e+15	4.17126e-18	-1.81775
1.13764e+15	1.72479e-18	-2.36088
1.13813e+15	4.50686e-18	-1.93422
1.13862e+15	1.23984e-18	-1.49401
1.1391e+15	1.9819e-17	-1.30721
1.13959e+15	4.92357e-19	-1.45757
1.14008e+15	6.63758e-18	1.14595
1.14057e+15	3.9462e-17	2.87612
1.14106e+15	2.98933e-17	-3.00916
1.14155e+15	4.98013e-17	2.50674
1.14203e+15	9.97245e-18	2.97013
1.14252e+15	2.09192e-17	2.76785
1.14301e+15	2.48799e-17	-3.03453
1.1435e+15	7.2453e-17	2.22548
1.14399e+15	2.06676e-17	2.15743
1.14448e+15	5.27092e-17	2.252
1.14496e+15	9.31931e-18	2.78023
1.14545e+15	2.61997e-17	1.96145
1.14594e+15	4.30417e-18	2.12521
1.14643e+15	2.02299e-17	2.39314
1.14692e+15	1.02942e-18	1.96478
1.14741e+15	9.48745e-17	3.05174
1.14789e+15	2.81386e-17	2.12829
1.14838e+15	6.20149e-19	2.0929
1.14887e+15	2.85498e-17	2.61748
1.14936e+15	9.00691e-17	2.71526
1.14985e+15	7.88677e-18	1.91074
1.15033e+15	4.58918e-17	2.12097
1.15082e+15	4.22008e-17	2.69667
1.15131e+15	3.87791e-17	2.36368
1.1518e+15	4.90341e-17	2.54287
1.15229e+15	3.35522e-17	1.69845
1.15278e+15	2.68779e-17	2.56447
1.15326e+15	5.69894e-17	2.54099
1.15375e+15	1.26161e-17	2.7023
1.15424e+15	3.15125e-17	1.27002
1.15473e+15	6.30369e-17	2.44693
1.15522e+15	4.09877e-17	2.25159
1.15571e+15	2.85231e-17	2.25545
1.15619e+15	1.5998e-17	2.58887
1.15668e+15	1.26193e-18	2.75844
1.15717e+15	4.43082e-17	2.86529
1.15766e+15	1.89152e-17	-1.70156
1.15815e+15	3.15739e-18	-0.71172
1.15864e+15	4.60013e-17	2.86718
1.15912e+15	8.61479e-18	2.39067
1.15961e+15	8.23781e-18	-2.93276
1.1601e+15	9.19022e-18	1.64012
1.16059e+15	8.74734e-18	0.185119
1.16108e+15	2.51021e-18	-0.749152
1.16157e+15	6.81458e-18	-0.987962
1.16205e+15	2.83047e-17	2.17002
1.16254e+15	1.38771e-17	-1.77068
1.16303e+15	1.88276e-17	2.95533
1.16352e+15	3.23414e-19	-2.90873
1.16401e+15	4.20203e-18	2.34667
1.16449e+15	3.13872e-18	2.23072
1.16498e+15	1.35039e-17	2.50997
1.16547e+15	1.3825e-17	-1.76577
1.16596e+15	6.25498e-18	1.87188
1.16645e+15	1.22889e-17	2.22501
1.16694e+15	1.59625e-17	2.19058
1.16742e+15	7.27526e-19	-2.84202
1.16791e+15	1.59355e-18	-2.43386
1.1684e+15	7.86264e-18	0.56155
1.16889e+15	2.5503e-18	-2.8362
1.16938e+15	2.54477e-17	-1.07772
1.16987e+15	7.07695e-18	1.57741
1.17035e+15	7.46503e-18	-2.56242
1.17084e+15	1.48662e-17	2.9893
1.17133e+15	1.22076e-17	-3.11465
1.17182e+15	2.3551e-18	2.07943
1.17231e+15	2.33924e-18	-2.55889
1.1728e+15	9.46386e-19	1.76594
1.17328e+15	8.1925e-18	-2.48832
1.17377e+15	3.83742e-18	-2.17117
1.17426e+15	2.66593e-17	2.72343
1.17475e+15	8.81619e-18	2.48448
1.17524e+15	1.51938e-18	-2.25502
1.17573e+15	4.61325e-18	-1.42008
1.17621e+15	3.8624e-18	0.137197
1.1767e+15	3.72437e-17	1.47399
1.17719e+15	3.15041e-18	-2.51301
1.17768e+15	5.95616e-17	2.00937
1.17817e+15	2.88666e-17	-2.10356
1.17866e+15	1.94329e-17	1.56662
1.17914e+15	6.72724e-19	-2.84767
1.17963e+15	5.21731e-18	0.914604
1.18012e+15	2.53077e-18	0.769786
1.18061e+15	2.48814e-17	1.53191
1.1811e+15	4.87222e-17	-2.31137
1.18158e+15	2.90822e-17	0.985551
1.18207e+15	7.51695e-18	2.5884
1.18256e+15	4.66624e-17	0.900242
1.18305e+15	7.21103e-18	-2.55189
1.18354e+15	1.90552e-17	-2.85103
1.18403e+15	2.78262e-17	0.979839
1.18451e+15	1.17189e-17	1.35425
1.185e+15	3.78691e-17	-2.81655
1.18549e+15	6.28663e-18	1.26357
1.18598e+15	2.38174e-17	2.43658
1.18647e+15	1.82908e-17	2.47929
1.18696e+15	2.73339e-17	2.73936
1.18744e+15	1.36137e-17	-0.745568
1.18793e+15	6.53372e-18	-0.231896
1.18842e+15	5.1083e-18	-0.851938
1.18891e+15	7.31328e-17	-2.93496
1.1894e+15	3.76617e-18	-0.400551
1.18989e+15	1.30469e-17	1.9919
1.19037e+15	6.14555e-18	-1.44385
1.19086e+15	2.10056e-17	-2.1836
1.19135e+15	8.82563e-19	-0.937113
1.19184e+15	3.90764e-18	-1.39027
1.19233e+15	7.80229e-18	0.0953378
1.19282e+15	2.30409e-17	-2.11131
1.1933e+15	3.36209e-18	2.66289
1.19379e+15	1.61702e-17	2.96012
1.19428e+15	4.349e-18	1.62232
1.19477e+15	3.01368e-18	-3.10311
1.19526e+15	2.10169e-18	-2.37486
1.19574e+15	1.09538e-17	-0.914765
1.19623e+15	1.03364e-17	-0.389191
1.19672e+15	2.04248e-17	-2.58444
1.19721e+15	2.49324e-19	3.02832
1.1977e+15	4.53886e-18	-2.1903
1.19819e+15	2.07645e-18	2.71479
1.19867e+15	2.48372e-18	-2.31127
1.19916e+15	4.17415e-18	-3.0069
1.19965e+15	1.26279e-17	-1.3907
1.20014e+15	5.13431e-18	3.00646
1.20063e+15	1.15498e-17	-2.17038
1.20112e+15	5.72401e-18	3.13023
1.2016e+15	5.98728e-18	-2.07855
1.20209e+15	8.03563e-18	3.06885
1.20258e+15	4.04965e-18	-2.70284
1.20307e+15	1.56754e-17	-2.54948
1.20356e+15	4.47295e-17	-2.21292
1.20405e+15	1.97046e-17	-1.74352
1.20453e+15	1.99723e-17	-2.85588
1.20502e+15	3.76102e-18	-1.26695
1.20551e+15	4.88389e-18	-1.59258
1.206e+15	5.52756e-18	-0.875626
1.20649e+15	1.06519e-17	-2.37576
1.20698e+15	1.05445e-17	-2.53402
1.20746e+15	5.85989e-17	-1.91113
1.20795e+15	1.38837e-17	-1.77039
1.20844e+15	3.14174e-17	-1.83283
1.20893e+15	9.82723e-18	-1.93505
1.20942e+15	3.37607e-17	-1.81669
1.20991e+15	2.80367e-17	-2.03404
1.21039e+15	1.07695e-17	-1.50653
1.21088e+15	2.73408e-17	-2.39488
1.21137e+15	2.60785e-17	-2.18405
1.21186e+15	4.80753e-17	-2.33818
1.21235e+15	8.15386e-18	-2.33552
1.21283e+15	7.00508e-17	-2.15597
1.21332e+15	2.95225e-17	-1.48423
1.21381e+15	1.06714e-17	-1.63918
1.2143e+15	2.47531e-17	-1.86997
1.21479e+15	2.4681e-17	-2.42011
1.21528e+15	7.97585e-17	-2.05966
1.21576e+15	3.04403e-17	-1.9707
1.21625e+15	1.62734e-17	-2.2429
1.21674e+15	2.03236e-17	-3.13654
1.21723e+15	4.66758e-17	-2.13407
1.21772e+15	2.54545e-17	3.00103
1.21821e+15	5.82408e-17	-2.09165
1.21869e+15	4.5062e-17	-2.64893
1.21918e+15	2.05936e-17	-2.22076
1.21967e+15	7.83552e-18	-2.56516
1.22016e+15	3.0206e-18	2.36052
1.22065e+15	1.72122e-17	-2.48723
1.22114e+15	3.73951e-17	-1.8659
1.22162e+15	9.41576e-18	-2.16709
1.22211e+15	5.5346e-18	-1.52807
1.2226e+15	5.95963e-18	3.00296
1.22309e+15	6.41339e-17	-2.14783
1.22358e+15	6.94691e-18	-2.19772
1.22407e+15	7.50186e-18	-2.82503
1.22455e+15	6.64067e-17	-2.92429
1.22504e+15	5.6026e-17	-2.33589
1.22553e+15	2.21244e-17	-2.43545
1.22602e+15	3.09664e-18	-1.59173
1.22651e+15	3.15761e-17	-2.80697
1.22699e+15	2.66496e-17	-2.27303
1.22748e+15	1.50289e-17	-3.08763
1.22797e+15	8.19821e-18	-2.92485
1.22846e+15	3.97925e-17	-2.51478
1.22895e+15	5.11893e-17	-2.40652
1.22944e+15	2.35443e-17	-2.2199
1.22992e+15	7.76636e-18	-1.35092
1.23041e+15	4.6247e-17	-3.03426
1.2309e+15	3.91809e-17	-2.01528
1.23139e+15	2.89233e-17	-2.85983
1.23188e+15	3.82723e-17	-2.31196
1.23237e+15	6.09129e-17	-3.10075
1.23285e+15	4.03235e-17	-2.6803
1.23334e+15	1.86456e-17	-2.7778
1.23383e+15	8.95123e-18	-1.82172
